id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_022,"The user performs a sequence of two combined gestures with the right hand, starting with a thumbs-up pose (fist clenched with thumb extended upward, palm facing forward) at chest level, then raising the arm while transitioning to an L-shaped pose (thumb extended upward, index finger extended horizontally, other fingers curled) and moving it to touch the index fingertip against the temple while the thumb points upward, holding briefly before lowering the arm back toward the initial position.","The user raises their right hand from the table with the index finger extended forward and thumb raised upward, then bends the arm to press the extended index finger against their right temple while keeping the thumb raised, holds the position briefly, and lowers the hand back.","The user raises their right hand from a clasped position, extending the index finger upward while curling the other fingers, and moves it toward their face to place the extended index finger vertically against their lips.",The user does not perform any gesture.,"The user performs two combined hand gestures in sequence: first, the right hand starts with the index finger extended vertically touching the lips while other fingers are curled, then extends forward into a gun pose with thumb raised and index finger pointed toward the camera while other fingers remain curled; second, both hands raise with open palms facing forward—the left hand extended sideways and the right hand upward—before the right hand moves to touch the forehead with the index finger extended, then both hands form a rectangular frame in front of the face using thumbs and index fingers extended and touching at tips with other fingers curled, finally bringing both hands together at chest level with palms facing each other and fingers interlaced.","The user's right hand starts by forming a circle with the thumb and index finger touching while the other fingers are extended, raises from the lap to chest level with the palm oriented partially forward, then opens to all fingers extended and together with the palm facing fully forward, and moves horizontally across the chest from the user's right to left, while the left hand remains lowered without significant movement.","The user raises the right hand from a low position, forming a pose with the thumb holding down the pinky and the index, middle, and ring fingers extended straight upward together, palm oriented forward, moving it upward to touch the right brow, holds the pose there briefly, then lowers the hand while transitioning to a snapping motion by flicking the thumb against the middle finger.","The user raises their right hand from a clasped position to hold an open palm facing forward with all fingers extended upright at shoulder height, then transitions to extending the thumb, index finger, and pinky while curling the middle and ring fingers, followed by briefly pointing the index finger upward before lowering the hand."
p_023,"The user raises their left hand with fingers extended together and palm facing forward, moving it upward from chest height to above head level while keeping the right hand stationary.","The user's left hand raises from the table with the palm facing forward, transitions to a pose with the index finger extended downward and other fingers curled while the elbow bends, then moves to tap the left temple with the index finger, repeating this sequence three times before lowering.","The user's right hand starts in a closed fist with the thumb extended upward and palm facing inward at chest level, then raises to touch the right temple with fingers extended flat together pointing sideways and palm downward, before lowering while curling into a fist with the index finger extended upward and palm facing inward, briefly held at chin and chest levels.","The right hand raises from the table to cover the mouth with the palm facing inward, then extends the index finger upward with other fingers curled and fingertip near the lips, followed by moving sideways with the palm open facing left and fingers spread, then forms a pose with the thumb extended upward, fingers curled, and palm facing forward, then extends the index finger forward with other fingers curled and palm downward, while the left hand remains resting throughout.","The user raises both hands with palms facing forward and fingers extended from the table upward to place them on either side of the face touching the cheeks, then moves the hands inward to hold them together in front of the face with fingers pointing upward and palms still facing forward, followed by lowering the hands to chest level and performing a single clapping motion with palms facing each other.","The user performs a sequence of hand gestures starting with both hands pressed together with palms facing each other and fingers pointing upwards, raising them from chest level to cover the face, then separating the hands and raising them above the head with palms facing forward and fingers extended and spread, subsequently lowering and spreading them to the sides at shoulder level, and finally bringing them in front to cross at the wrists with the right hand clenched into a fist.","The user performs a single hand gesture by raising their right arm upward from near the chest, opening the hand with fingers extended and together, palm facing forward, and holding it at head height briefly before lowering.","The user performs a sequence of hand gestures with the right hand raising from the table with the index finger extended upward and other fingers curled while the palm faces forward, moving to touch the temple with the index finger, then flattening the hand with fingers extended and palm facing forward while touching the forehead, followed by moving the hand downward and inward while closing into a fist before extending the index finger downward and lowering to the table."
p_024,"The user raises their right hand from chest level to head level with palm facing forward, extending the middle finger upward while keeping the other fingers curled, holds the pose briefly, then lowers the hand while occasionally adjusting to extend the index finger instead.","The user raises their right hand from chest level to head level, beginning with the thumb extended upward and index finger extended forward while the other fingers are curled and the palm faces sideways, then rotates the hand to palm forward while extending the middle finger to form an upward V pose, and finally curls and uncurls the index finger repeatedly in a beckoning motion while lowering the hand slightly.","The user performs a sequence of right-hand gestures starting with the thumb extended upwards and other fingers curled near the waist, then opening the hand with palm facing forward and fingers spread while raising the arm to head level with slight side-to-side movement, followed by closing the hand to extend only the index finger pointing forward toward the camera while lowering the arm back down.","The user's right hand starts low with the index finger extended and other fingers curled, raises while pointing forward toward the camera, then opens into a palm-forward pose with fingers extended upward at head level, before curling back with the index finger extended again pointing forward and downward while the hand lowers.","The user raises their right hand to face level starting from a closed fist, opens it to an extended fingers pose with palm facing forward and moves it side to side at the wrist, then curls the middle, ring, and pinky fingers inward while extending the index finger forward toward the camera and the thumb upward, holding briefly before lowering.","The user raises their right hand with palm facing forward and fingers extended upward, then moves it side to side horizontally several times before lowering it.",The user does not perform any hand gesture.,"The user performs a single hand gesture where the right hand is raised to chest level with palm facing forward and fingers extended, then moved side to side repeatedly before lowering."
p_025,"The user performs a single hand gesture with the right hand raised to chest level, palm facing forward and oriented toward the camera, moving side to side while the fingers alternate between all extended and spread, index finger extended upward with others curled, and index finger touching thumb tip with middle, ring, and pinky fingers extended, before lowering the hand.","The user performs a gesture with the right hand starting with fingers and thumb pinched together at the tips pointing upwards, palm oriented sideways towards the body, moving back and forth at chest level, then opening the hand with fingers extended and palm facing forward while sweeping the arm sideways to the left in a lateral motion.","The user performs two combined hand gestures with the right hand: first raising it palm-inward with the index finger extended vertically and other fingers loosely curled to place the index fingertip against the lips and hold it there briefly, then lowering the hand while transitioning to a closed fist with the thumb extended upwards at chest level.","The user raises their right hand palm-inward with the index finger extended and other fingers curled to touch the lips vertically with the index fingertip, holds briefly, then lowers the hand while shifting to a closed fist with the thumb extended upward and palm facing forward.","The user's right hand starts with the index finger extended upward and other fingers curled, then opens to a flat palm facing forward with fingers extended and spread as it raises to position in front of the face without touching it, holds briefly, and lowers with fingers curling inward.","The user performs two combined hand gestures with the right hand, first raising it from waist level with palm facing forward and fingers extended and spread while moving it forward toward the camera, then transitioning by curling the thumb, index, ring, and pinky fingers while keeping the middle finger extended upward and oriented toward the camera before lowering the hand.","The user performs a single gesture by raising their right hand to head level with the index finger extended upwards, other fingers curled into a loose fist, palm facing somewhat forward, holding the pose briefly before lowering the hand.","The right hand raises from waist level to face height with palm facing forward and fingers extended, then transitions by curling all fingers except the extended index finger, which is placed vertically in front of the mouth before the hand lowers."
p_026,"The user performs two combined hand gestures in sequence: first, raising the right hand with fingers extended and palm facing forward, sweeping it horizontally from right to left across the face while briefly closing to a fist with only the index finger extended to point at the center of the face, then opening the hand again with palm facing forward and extending the arm to the left while holding the pose; second, lowering the hand briefly before raising it again as a fist with the middle finger extended upward, lifting it straight above the head and holding before lowering.","The user performs two combined hand gestures with the right hand: first, with palm facing forward and fingers extended, moving horizontally from right to left across the neck level; second, forming a fist raised above the head with the index finger extended upward, then lowered in front of the face with the index finger pointing downward, including brief thumb contact with the nose during the transition.","The user's right hand starts with the index finger extended and thumb raised while other fingers are curled, pointing forward toward the camera before moving to draw the index finger horizontally across the throat from the user's left to right, then transitions to an open palm with fingers extended facing forward and pushes outward away from the body, followed by bringing the hand back with the index finger extended vertically to touch the lips while other fingers curl.","The user performs two combined hand gestures with the right hand: first raising it from below with the index finger extended and other fingers curled, palm oriented inward, moving upward to touch the lips with the index fingertip; then transitioning to extend the thumb and pinky while curling the other fingers, moving the hand sideways to position the thumb near the ear and pinky near the mouth, holding briefly before lowering.","The user's right hand, with the index finger extended upward and other fingers curled, moves upward from near the chin to position the extended index finger vertically across the center of the lips, holding it there briefly before slightly lowering.","The user raises their right hand with the index finger extended vertically and other fingers curled, places the index fingertip on the center of the lips while holding it there briefly with the palm facing inward, then opens the hand with all fingers extended and palm facing forward, sliding it horizontally across the face from the right cheek to the left cheek.","The user performs two combined hand gestures with the right hand: first, raising it with the middle finger extended upwards, other fingers curled, palm facing forward, then clenching into a closed fist oriented upwards and pumping it up and down repeatedly; second, lowering it to the side of the head with the index finger extended pointing directly at the temple, other fingers curled, and briefly touching the head before lowering.","The user performs two combined hand gestures in sequence: first, the right hand raises in front of the body with the index finger extended upward and palm facing forward, transitions to extending both index and middle fingers upward and spread apart, then lowers before raising again to position the extended index finger pointing upward near the temple; second, the right hand raises with the middle finger extended upward and other fingers curled with palm facing forward, holds briefly, then moves toward the face while transitioning to the index finger extended and pressing it vertically against the lips before lowering."
p_027,"The user performs a gesture by raising the right hand to chest level and extending the index finger forward with other fingers curled and palm facing downward, followed by forming a circle with the thumb and index finger while extending the remaining fingers with palm facing forward.","The user performs two combined hand gestures in sequence: first, raising the right hand with the index finger extended and other fingers curled, palm facing inward, to touch the lips with the fingertip; then, opening the hand with palm facing forward and fingers extended while raising it above the head, before lowering it with the index finger extended to touch the temple with the fingertip.","The user raises their right hand from a lowered position, forms a pose with the thumb and pinky extended while the other fingers are curled, orients the palm inward toward the face, moves it upward to position the thumb near the ear and the pinky near the mouth, holds briefly, and then lowers it.","The user raises their right hand in front of their chest with palm facing forward and fingers extended, then repeatedly alternates between this open-palm pose and curling the fingers to extend only the index finger pointing upwards, before lowering the hand.","The user performs two combined hand gestures in sequence: first, raising the right hand to chest level with thumb, index, and pinky fingers extended, middle and ring fingers curled, palm facing forward, and holding the pose briefly; second, repositioning the same hand near the chin with fingers partially extended, then drawing it horizontally across the throat from the user's left to right with the hand flat, fingers together, and palm oriented downward.","The user performs two combined hand gestures in sequence: first, raising the right hand with thumb and pinky extended outward while the index, middle, and ring fingers are curled inward, orienting the palm toward the face, and positioning it against the side of the head with the thumb near the ear and the pinky near the mouth, holding it briefly before lowering; second, bringing both hands together in front of the body with fingers extended upward and palms facing each other, pressing them together momentarily.","The user raises their right hand to face level with palm facing forward and fingers extended and slightly spread, moves it horizontally from side to side several times, then curls the middle and ring fingers while keeping the thumb, index, and pinky extended with the palm still facing forward.","The user's right hand starts with the thumb extended upward and other fingers curled with palm facing forward, transitions to extending the pinky sideways while keeping the thumb extended upward and other fingers curled, then curls the pinky and extends the index finger forward while keeping the thumb extended upward with palm facing sideways, and finally curls the thumb, rotates the hand to point the index finger downward with palm facing inward, and lowers the arm while maintaining the index finger extended and other fingers curled."
p_028,"The user raises their right hand with the index finger extended and other fingers curled, palm facing inward, moving it upward and inward to touch the tip of their nose with the index fingertip, then transitions the hand into a closed fist with the thumb extended upward and oriented vertically, holding it near face level before lowering.","The user raises their left hand with the index finger extended upwards, other fingers curled, and palm facing forward, then moves the hand inward to touch their left cheek with the index fingertip, holds briefly while making a small circular motion, pulls the hand away to point the index finger upwards again, lowers the hand slightly, and then raises it once more to point the index finger upwards before lowering it.","The user raises their right hand to the side of their head with the thumb extended toward the ear and the pinky extended toward the mouth while the other fingers are curled inward, palm facing the face, and holds this pose with slight forward and backward movement of the hand.","The user raises the right hand with thumb and pinky extended while other fingers are folded, orients the palm inward to touch the thumb to the ear and pinky near the mouth, holds briefly, then moves the hand forward while extending the index finger upward with other fingers folded into a fist, and lowers the hand.","The user raises their right hand with fingers extended and together, palm facing inward, moving it upward from a lower position to briefly touch the right side of the forehead with the edge of the hand before lowering it back down.","The user raises their right hand upward to head height with the palm facing forward, fingers extended and spread apart, then moves the hand side to side in a waving motion before lowering it.","The user raises their right hand upward with the index finger extended vertically, other fingers curled inward, palm oriented toward the camera, holds the position briefly at shoulder height, and then lowers the hand.","The user raises their right hand with fingers extended and joined, palm facing inward, and draws it horizontally across the front of their neck from their right to left in a slicing motion."
p_029,"The user performs two combined hand gestures in sequence with the right hand: first, raising it to chest level with the index finger extended forward, thumb extended upward perpendicular to it, and other fingers curled, then rotating the wrist to redirect the index finger from upward to forward toward the camera and then downward; second, opening the hand with all fingers extended and spread, raising it high above the head with palm facing forward and fingers pointing upward, and holding it with slight side-to-side movements before lowering.","The user performs a gesture by raising the left hand upward from chest level to beside the head, with the index finger extended pointing initially forward then upward, other fingers curled, and palm oriented forward during the main movement, before lowering it.","The user performs two combined hand gestures with the left hand: first, raising it upward from below with palm oriented forward toward the camera and fingers fully extended and slightly spread, positioning it in front of the face and holding steadily; second, curling all fingers except the index while lowering slightly, touching the extended index finger vertically to the lips with the palm facing inward, and holding that pose.","The user performs two combined hand gestures in sequence: first, raising the right hand with palm facing forward and all fingers extended upward, then sweeping it horizontally across the face from the right to left side while maintaining the pose and orientation; second, lowering the hand to chest level while curling all fingers except the index finger, which extends upward.","The user raises their right hand with fingers extended and palm facing forward to neck level, then rotates it to draw the pinky-side edge horizontally across the throat from their left to right while keeping fingers straight, and finally extends the open hand outward to their right with palm facing up.","The user raises both hands to shoulder height with palms facing forward, fingers extended and spread, elbows bent, then moves the left hand horizontally across the neck from the person's right to left with the hand flat, fingers together, and palm oriented downward.","The user's right hand raises to head level with the index finger extended upward and other fingers curled, palm oriented forward, holds briefly, then rotates at the wrist to direct the index finger horizontally inward before extending all fingers and lowering the hand.","The user performs two combined hand gestures where the left hand forms a fist with thumb extended upward at chest level and holds it, while the right hand raises from low position with palm facing forward and all fingers extended and spread, moves upward to head height, then curls the middle and ring fingers while keeping the thumb extended sideways, index and pinky upward, with palm oriented forward, moves the hand slightly side to side, and finally lowers it."
p_030,"The user raises their right hand from chest level with the index finger extended forward and thumb raised upward while other fingers are curled, points the index finger directly at their temple and holds briefly before retracting the index finger, then transitions by extending the thumb upward with fingers curled into a fist, orients the palm inward, and extends the arm sideways while holding the pose before lowering.","The user raises their right hand to the side of their head with thumb and pinky extended while the other fingers are curled, positioning the thumb near the ear and pinky near the mouth, then moves the hand away while transitioning to a closed fist with the thumb extended downward, extending the arm outward and slightly downward.","The user raises their right hand to the side of the head with the index finger extended upwards and other fingers curled, palm oriented sideways, then opens the hand with palm facing forward and all fingers extended upwards, then curls the fingers except the index which points horizontally to touch the temple, holds briefly, and lowers the hand with the index finger extended forward.","The user raises their right hand to the side of their head with the index finger extended forward toward the camera, thumb extended upward, and other fingers curled, orients the hand with the back facing the camera, then twists the wrist downward, opens the hand with fingers spread and moves it slightly upward, followed by lowering the hand while extending the index finger to point toward the side of their head before returning to rest.","The user performs two combined hand gestures in sequence: first, raising the right hand to touch the forehead with fingers extended together and palm facing forward, then lowering the hand to chest level while maintaining the open palm facing forward; second, rotating the wrist to form a pose with the index finger extended forward, thumb up, and other fingers curled, then lowering the thumb and curling all fingers inward.","The user performs two combined hand gestures, first raising the right hand with fingers extended and palm facing inward to touch near the mouth before moving it horizontally across the neck from right to left with the hand flat and palm down, then raising both hands to shoulder height with palms facing up and fingers spread apart while shrugging the shoulders.","The user raises their right hand from chest level to head height with palm facing forward, extends the index finger pointing upwards while curling the other fingers into a loose fist, holds the pose briefly, and then lowers the hand back toward the chest.","The user raises both hands with palms facing forward and fingers extended upwards to either side of the head, then brings them together palm-to-palm with fingers pointing upwards and presses the joined hands against the nose."
p_031,"The right hand forms a gun-like pose with the thumb extended upward and index finger pointed forward while the other fingers are curled, raises from the waist to press the index fingertip against the temple with the thumb up and palm facing inward, holds briefly, then lowers back down.","The user raises their right hand from a low position to chest height, forms a pose with the index finger extended horizontally forward, thumb extended upward, and other fingers curled inward, then snaps the thumb downward while keeping the index finger extended, followed by a slight forward thrust and downward tilt of the hand.",The user does not perform any gesture.,The user does not perform any gesture.,"The user raises their right hand from a low position, forms a pose with the index finger extended straight forward toward the camera while the other fingers are curled into the palm and the thumb is tucked, holds the pointing position briefly, and then lowers the hand back down.","The user raises their right hand from low to head level with the index finger extended upwards, other fingers curled, and palm facing forward, then switches the hand pose to a closed fist with the thumb extended upwards while lowering the hand slightly.","The user raises their right hand upward with the palm facing forward, extends the index finger to point straight up while curling the other fingers and thumb loosely against the palm, and holds the pose steadily before lowering it.","The user raises both hands from waist level to above shoulder height with palms facing forward and fingers extended and spread apart, while rapidly shaking the hands side to side."
p_032,"The user performs two combined hand gestures in sequence: first raising the right hand to the side of the head with thumb extended to touch the ear, pinky extended toward the mouth, and other fingers folded inward while the palm faces the face and holds position; then raising the left hand upward with index finger initially extended vertically, transitioning to both index and pinky fingers extended upward with other fingers folded and palm facing forward, while slightly waving the hand side to side before lowering.","The user raises the right hand with thumb and pinky extended while other fingers are curled, positioning it palm-forward beside the right ear, then forms the left hand into a shape with thumb raised and index finger extended, directing it toward the left temple with a pressing and recoiling motion.","The user raises their right hand from a lowered position, extends the thumb and pinky while folding the other fingers to form a loose fist, orients the hand palm-inward and positions it against the side of the head with the thumb touching near the ear and the pinky near the mouth, then moves the hand forward to briefly touch the lips with the backs of the folded fingers, and finally extends the arm outward while opening the hand with palm facing forward and blowing air toward it.","The user raises both hands from chest level to the sides of the head with index and pinky fingers extended, others curled, and palms facing forward, then spreads all fingers while keeping thumbs near the ears, holds the position, briefly closes the hands into fists and re-opens them to spread fingers again, before bringing the hands together with palms touching in front of the face.","The user performs two combined hand gestures with the right hand, first raising it from chest level with fingers extended and joined, palm facing forward, moving upward to briefly touch the right side of the forehead in a flat pose oriented sideways, then curling the fingers into a closed fist with the thumb on top while the arm remains raised, before lowering the fist back toward the body.","The user raises their right hand from below with fingers initially curled into a fist, opens the hand with fingers extended and palm facing inward, swipes it horizontally across their face from right to left at eye level without touching, then lifts the arm upward with palm facing forward and moves the open hand side to side repeatedly.","The user raises their right hand from a lowered position to the side of their head with the palm facing forward, fingers extended and spread apart, holds it briefly, then closes the hand into a fist with the thumb extended upward while moving the arm downward to chest level.","The user performs a waving gesture by raising the right hand from chest level to head level with palm facing forward and all fingers extended and slightly spread, moving the hand side to side horizontally, then transitions to a second gesture by folding the thumb over the ring and pinky fingers while keeping the index and middle fingers extended and separated in a V shape, holding this pose briefly near the side of the head."
p_033,"The user performs two combined hand gestures in sequence with the right hand: first, raising the arm upward and slightly forward to full extension with the hand open, fingers extended and joined, thumb aligned, and palm facing forward; second, lowering the arm to bring the open hand to touch the side of the forehead with the edge of the fingers and palm oriented sideways, then dropping the hand downward.","The user performs two combined hand gestures in sequence with the right hand: first raising it to the forehead with fingers extended together and palm facing forward before lowering it, followed by pointing the extended index finger at the temple with other fingers curled and later extending the middle finger upward in front of the face with other fingers curled.","The user performs two combined hand gestures in sequence: first, raising the right arm from a lowered position, bending it to bring the open hand with fingers extended and together near the side of the head facing palm forward, then straightening the arm forward and upward while keeping the hand flat with palm facing downward, holding briefly before lowering; second, extending the right arm forward at chest level with the hand open and palm facing forward, then sweeping it horizontally from right to left across the body, back to the right, and down to rest.","The user performs two combined hand gestures in sequence: first, the right hand uncrosses with palm facing forward and fingers extended, moves outward and side to side in a waving motion before forming a fist with thumb extended upward and lowering; second, the left hand raises with elbow bent and palm facing outward, swings upward to touch the forehead in a flat-hand pose oriented vertically, then extends the index finger pointing forward while lowering the arm.","The user raises the right hand with palm facing forward and fingers extended, then brings both open hands together repeatedly with palms facing each other in vertical orientation at face level before lowering them.","The user performs two combined hand gestures in sequence: first, raising both open hands to chest level with palms facing each other and moving them horizontally to clap together and apart repeatedly; second, raising the right hand to face level with thumb and index finger touching to form a circle, other fingers extended upwards, and palm oriented towards the face.","The user raises their left hand from a clasped resting position, forms a pose with the index finger extended upwards and other fingers curled while orienting the palm towards the face, moves it to touch the forehead with the index finger pointing straight up, holds the position briefly, then lowers the hand back to the resting position.","The user performs two combined hand gestures in sequence: first, raising both hands from low position with palms facing forward and fingers extended to face level, bringing them together to clap, then separating them sideways to cover the ears with palms inward and fingers upward, repeating the clapping and covering once more; second, bringing the hands together with palms pressed flat and fingers pointing upward in front of the mouth, then curling the fingers into closed fists with thumbs inside and thrusting them forward before extending the arms outward to the sides, and finally opening the hands with palms facing down while lowering them."
p_034,"The user performs two combined hand gestures in sequence with the right hand: first raising it in front of the body with the middle finger extended upward and the other fingers curled, palm oriented toward the camera, while moving it side to side; then transitioning the hand to the right side of the head, changing the pose to thumb and pinky extended with the remaining fingers curled, holding it with the thumb near the ear and the pinky directed downward near the mouth.","The user raises their right hand with palm facing forward and fingers spread, moves it side to side multiple times, then curls the thumb, middle, ring, and pinky fingers while extending the index finger upward and pointing it toward the camera, holding the pose briefly.","The user performs two sequential gestures: first, the right hand with index finger extended and other fingers curled moves upward to touch the lips vertically with the fingertip while oriented palm-inward, then lowers; second, the left hand with palm facing forward forms a circle by touching the thumb tip to the index fingertip while extending the other fingers, then transitions to extending only the index finger to point forward while curling the others.","The user performs two combined hand gestures in sequence: first, raising the right hand to the right side of the head with thumb and pinky extended, other fingers curled, palm facing the head, positioning the pinky near the ear and thumb near the mouth while holding briefly; second, moving the hand outward with palm facing forward and all fingers extended, then waving it side to side before pointing forward with the index finger extended and finally clenching into a fist.","The user raises their right hand with fingers extended and slightly spread, palm oriented forward toward the camera, moving it upward from below to position in front of their face, holds it there briefly, and then lowers it back down.","The user's right hand starts with the index finger extended and pointing forward toward the camera while other fingers are curled inward with the thumb tucked over them, then transitions to an open palm with all fingers extended and spread apart facing the camera, followed by side-to-side waving movement at face level.","The user raises their right hand from a lower position to face level with the palm facing forward, middle finger extended upward and other fingers folded, holds the pose steadily for an extended duration, and then lowers the hand back down while maintaining the finger configuration.","The user raises their right hand from below with palm facing forward and fingers extended, moving it upward and slightly to the left to face level, then repeatedly forms a small circle by touching the tips of the thumb and index finger together while keeping the other fingers extended and the hand mildly oscillating up and down, alternating with opening all fingers fully extended several times."
p_035,"The user performs a hand gesture by raising the right arm to extend it horizontally to the side with the hand open, fingers together and extended, palm facing down, then bending the elbow to bring the open hand to touch the right brow, followed by lowering the arm while curling the fingers into a closed fist.","The user raises their right hand with palm facing forward and fingers extended, moves it side to side in a waving motion, then brings the fingertips to touch the right temple before sharply extending the arm forward with palm facing outward.","The user raises their right hand from a resting position into a closed fist oriented upward, then opens the fingers fully with palm facing forward and moves the hand side to side, followed by closing the fingers while rotating the hand horizontally and extending the thumb upward.","The user raises their right hand to head height with the palm facing forward and fingers extended upward, then rotates the wrist to tilt the hand and direct the fingers horizontally to the left while lowering the hand back down.","The user performs a sequence of two combined hand gestures with the right hand: first raising it with the index finger extended and other fingers curled to touch the mouth area, then flattening the hand with fingers together and palm inward to cover the eyes horizontally while holding briefly; second, lowering the hand to extend the index finger upward at chest level with palm facing forward, then closing it into a fist and shaking it up and down.","The user raises the right hand with the index finger extended upward and other fingers curled, palm facing inward, moving it from chest level to touch the lips with the fingertip, then flattens the hand with fingers extended to slide it upward across the face and eyes to the forehead, continues lifting the arm above the head with the index finger pointing straight up, and finally lowers the arm while curling the fingers into a fist with the thumb extended upward.","The user performs two combined hand gestures in sequence, first raising the right hand to head level with the palm facing forward, fingers extended straight and slightly spread upward, and holding the pose, then lowering the hand to chest level while closing it into a fist with the thumb extended upward.","The user raises both hands from a lower position to chest height with palms facing upward and fingers extended and spread apart, holds briefly, then lowers them slightly while curling the fingers except for extending both index fingers to point downward."
p_036,"The user raises their right hand from a resting position, curls all fingers into a loose fist except the middle finger which extends upward with the palm facing forward, holds briefly before curling all fingers into a closed fist, then moves the hand sideways while extending the index finger horizontally to the left with the thumb extended upward and the other fingers curled, before opening the hand and lowering it.","The user performs a repeating gesture with the right hand, starting each time by raising it to chest level with the thumb extended upwards and index finger pointed forward toward the camera while other fingers are curled, then closing all fingers and thumb into a fist and raising it slightly upward, with this sequence occurring three times.","The user first raises the right hand to head level with palm facing forward, fingers extended and split between the middle and ring fingers into two pairs pointing upward, then lowers it while raising the left hand and moves both hands toward each other with palms facing inward and fingers extended upward to press the palms together in front of the face descending to chest level, holding the position briefly.","The user raises the left hand beside the head with palm facing forward and fingers split between the middle and ring fingers while the thumb is extended, simultaneously raising the right hand to chest level with palm facing forward and fingers extended together, then lowers both hands to meet in front of the chest with palms pressed together and fingers pointing upward.","The user performs two combined hand gestures in sequence, first raising both hands to face level with palms facing forward and fingers extended but parted between the middle and ring fingers to form a V shape on each hand, then moving the arms outward to the sides while straightening the fingers fully extended with palms still facing forward.","The user performs a hand gesture sequence by raising both hands to the sides at head level with palms facing forward and fingers extended and spread, shaking them with small rapid movements, clenching them into fists briefly, then opening the hands and moving them inward to press palms together in front of the face with fingers pointing upward, and finally separating them to place the open hands on the sides of the head with palms inward and fingers extended upward.","The user raises their right hand upward from a lower position to head height with the palm facing forward, fingers extended and spread apart between the middle and ring fingers (index and middle fingers together, ring and pinky fingers together, thumb separate), holds the pose briefly in front of the face without touching it, and then lowers the hand.","The user raises their right hand with fingers extended and joined together, thumb aligned with the forefinger, palm initially facing forward, moving it upward from chest level to position the edge of the hand against the right temple, then lowers the hand back down."
p_037,"The user performs two combined hand gestures in sequence: first, raising the right hand to the side of the head with palm facing forward and fingers extended but slightly curled to cup near the ear; second, moving the hand forward while extending the index finger pointing outward with other fingers curled, then closing both hands into fists oriented palms inward and thrusting them forward and backward repeatedly.","The user raises the right hand from a low position to chest level with the palm facing forward, fingers extended and slightly spread pointing upward, holds the pose briefly, then lowers the hand.","The user raises their left hand from a position with the index finger extended forward and other fingers curled, then opens the hand with palm facing the face and moves it upward to place the palm over their mouth with fingers extended vertically covering the lower face, holding the position briefly before lowering it.","The person raises their left hand from a lowered position to chest level, opening it into a flat palm pose with all fingers extended and slightly spread, oriented forward toward the camera, and holds it steady before lowering.","The user raises both open-palmed hands with fingers extended from lowered positions, crosses the arms in front of the chest to form an X shape with palms facing outward, holds the pose briefly, and then uncrosses and lowers the arms.","The user raises both hands to chest level, forming fists with thumbs extended upward and other fingers curled, palms oriented forward, and holds the pose before lowering.","The user raises their right hand from a lowered position, extends the index finger vertically upward with the other fingers curled and palm facing forward, holds the pose steadily, and then lowers the hand back down.","The user raises their right hand with palm open and facing forward, waves it slightly side to side while elevating it to head level, then curls all fingers except the index which extends to draw horizontally across their own neck from left to right before extending the arm forward with fingers spread and palm down."
p_038,The user does not perform any gesture.,The user does not perform any hand gesture in the sequence.,The user does not perform any gesture.,"The user raises their right hand to the right temple, forming a gun shape with the index finger extended horizontally towards the temple, thumb extended vertically upwards, and other fingers curled, then opens the hand with all fingers extended and spread outward while keeping it near the temple.","The right hand raises with the index finger extended upward and other fingers curled, touches the extended index finger to the right temple, then extends all fingers flat with palm facing downward and moves the hand horizontally across the throat from the user's right to left.","The user performs a single hand gesture by raising their right hand to the right temple with the index finger extended and pointed at the temple, thumb upright, and other fingers curled, then abruptly spreading all fingers outward while slightly moving the hand away from the head.","The user raises their right hand to head level with the index finger extended upward and the other fingers curled into a loose fist, holds the pose briefly, and then lowers the hand.","The user raises their right hand with the index finger extended and other fingers curled, palm facing inward, and slides the extended index finger horizontally across the throat from the user's right side to left side before lowering the hand."
